TOA,AOA,Amp,Freq,PW
0.0815970,50.62500,-30,9351562500,0.0000005
0.0816060,50.62500,-30,9355468750,0.0000005
0.0816240,52.03125,-30,9351562500,0.0000005
0.0816330,50.62500,-30,9351562500,0.0000005
0.0816420,50.62500,-30,9351562500,0.0000005
0.0816510,50.62500,-31,9355468750,0.0000005
0.0816690,50.62500,-30,9351562500,0.0000005
0.0816775,50.62500,-30,9351562500,0.0000005
0.0816870,50.62500,-30,9351562500,0.0000005
0.0817140,50.62500,-30,9351562500,0.0000005
0.0817230,50.62500,-30,9351562500,0.0000005
0.0817320,52.03125,-30,9351562500,0.0000005
0.0817405,49.21875,-30,9351562500,0.0000005
0.0817590,50.62500,-30,9355468750,0.0000005
0.0817770,50.62500,-30,9351562500,0.0000005
0.0818130,50.62500,-30,9355468750,0.0000005
0.0818220,50.62500,-31,9351562500,0.0000005
0.0818310,50.62500,-30,9351562500,0.0000005
0.0818485,52.03125,-30,9351562500,0.0000005
0.0818580,50.62500,-30,9351562500,0.0000005
0.0818760,50.62500,-30,9351562500,0.0000000
0.0818850,50.62500,-30,9351562500,0.0000005
0.0819120,49.21875,-29,9351562500,0.0000005
0.0819210,50.62500,-30,9355468750,0.0000005
0.0819300,50.62500,-30,9351562500,0.0000005
0.0819390,50.62500,-30,9351562500,0.0000005
0.0819570,50.62500,-30,9351562500,0.0000005
0.0819755,50.62500,-31,9351562500,0.0000005
0.0820290,50.62500,-29,9351562500,0.0000000
0.0820650,50.62500,-30,9351562500,0.0000005
0.0820740,50.62500,-29,9351562500,0.0000005
0.0820830,49.21875,-30,9355468750,0.0000005
0.0821010,49.21875,-31,9347656250,0.0000005
0.0821100,50.62500,-30,9351562500,0.0000005
0.0821190,50.62500,-30,9351562500,0.0000005
0.0821370,50.62500,-30,9351562500,0.0000005
0.0821640,50.62500,-30,9351562500,0.0000005
0.0821730,50.62500,-31,9351562500,0.0000005
0.0822000,50.62500,-30,9351562500,0.0000005
0.0822090,50.62500,-31,9351562500,0.0000010
0.0822535,50.62500,-29,9347656250,0.0000005
0.0822720,52.03125,-31,9351562500,0.0000005
0.0822990,50.62500,-30,9355468750,0.0000005
0.0823255,50.62500,-30,9351562500,0.0000005
0.0823440,50.62500,-30,9347656250,0.0000005
0.0823530,50.62500,-30,9351562500,0.0000005
0.0823620,50.62500,-30,9351562500,0.0000005
0.0824070,50.62500,-29,9351562500,0.0000005
0.0824430,50.62500,-31,9351562500,0.0000005
0.0824610,50.62500,-30,9351562500,0.0000005
0.0824880,50.62500,-30,9347656250,0.0000005
0.0824970,49.21875,-30,9347656250,0.0000010
0.0825060,50.62500,-30,9351562500,0.0000005
0.0825155,50.62500,-31,9351562500,0.0000005
0.0825420,49.21875,-30,9351562500,0.0000010
0.0825510,50.62500,-30,9351562500,0.0000005
0.0825605,50.62500,-29,9351562500,0.0000005
0.0825870,50.62500,-30,9351562500,0.0000005
0.0825960,49.21875,-30,9351562500,0.0000005
0.0826045,50.62500,-30,9351562500,0.0000005
0.0826415,49.21875,-30,9351562500,0.0000005
0.0826500,50.62500,-29,9351562500,0.0000005
0.0826680,50.62500,-30,9347656250,0.0000005
0.0826950,50.62500,-30,9351562500,0.0000010
0.0827040,49.21875,-30,9351562500,0.0000000
0.0827310,49.21875,-30,9351562500,0.0000005
0.0827490,50.62500,-31,9351562500,0.0000000
0.0827670,52.03125,-31,9351562500,0.0000000
0.0828210,50.62500,-30,9351562500,0.0000005
0.0828300,50.62500,-30,9351562500,0.0000005
0.0828480,50.62500,-30,9351562500,0.0000005
0.0828840,50.62500,-30,9351562500,0.0000005
0.0828935,50.62500,-30,9351562500,0.0000000
